ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4,raw_emotion,raw_sentiment,raw_valence,raw_arousal,weak_label_hint,label_source
EAQ003161,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F019,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F019.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F019,158.36,160.20,en,low,high,high,false,false,fru,,2.0000,2.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F019
EAQ003162,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F020,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F020.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F020,168.82,172.78,en,low,high,high,false,false,xxx,,2.0000,3.0000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F020
EAQ003163,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F021,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F021.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F021,173.85,179.03,en,low,high,high,false,false,neu,,2.0000,3.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F021
EAQ003164,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F022,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F022.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F022,179.04,186.73,en,low,high,high,false,false,fru,,2.0000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F022
EAQ003165,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F023,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F023.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F023,197.48,200.72,en,low,high,high,false,false,neu,,3.5000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F023
EAQ003166,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F024,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F024.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F024,201.67,204.19,en,low,high,high,false,false,fru,,2.5000,2.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F024
EAQ003167,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F025,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F025.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F025,206.62,210.61,en,low,high,high,false,false,neu,,2.5000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F025
EAQ003168,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F026,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F026.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F026,223.32,227.13,en,low,high,high,false,false,ang,,2.0000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F026
EAQ003169,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F027,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F027.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F027,229.74,233.09,en,low,high,high,false,false,ang,,2.0000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F027
EAQ003170,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F028,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F028.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F028,235.99,242.82,en,low,high,high,false,false,fru,,1.5000,4.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F028
EAQ003171,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F029,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F029.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F029,253.32,260.89,en,low,high,high,false,false,fru,,1.5000,4.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F029
EAQ003172,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F030,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F030.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F030,260.93,265.60,en,low,high,high,false,false,fru,,1.5000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F030
EAQ003173,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F031,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F031.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F031,266.79,269.27,en,low,high,high,false,false,xxx,,2.0000,3.0000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F031
EAQ003174,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F032,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F032.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F032,283.82,286.26,en,low,high,high,false,false,ang,,2.0000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F032
EAQ003175,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F033,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F033.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F033,290.44,293.25,en,low,high,high,false,false,ang,,1.5000,4.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F033
EAQ003176,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F034,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F034.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F034,296.62,299.70,en,low,high,high,false,false,ang,,1.5000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F034
EAQ003177,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F035,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F035.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F035,301.45,304.04,en,low,high,high,false,false,ang,,2.0000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F035
EAQ003178,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F036,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F036.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F036,320.71,323.57,en,low,high,high,false,false,ang,,2.0000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F036
EAQ003179,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F037,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F037.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F037,326.65,329.41,en,low,high,high,false,false,ang,,2.0000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F037
EAQ003180,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F038,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F038.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F038,329.69,338.58,en,low,high,high,false,false,xxx,,1.0000,4.0000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F038
EAQ003181,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F039,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F039.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F039,342.31,344.78,en,low,high,high,false,false,fru,,2.0000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F039
EAQ003182,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F040,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F040.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F040,347.92,350.81,en,low,high,high,false,false,fru,,2.0000,2.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F040
EAQ003183,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_F041,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F041.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_F041,354.10,356.18,en,low,high,high,false,false,sad,,3.0000,2.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_F041
EAQ003184,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M000.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M000,8.36,9.79,en,low,high,high,false,false,xxx,,3.0000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M000
EAQ003185,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M001,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M001.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M001,13.29,15.14,en,low,high,high,false,false,xxx,,2.5000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M001
EAQ003186,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M002,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M002.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M002,16.54,24.30,en,low,high,high,false,false,xxx,,2.5000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M002
EAQ003187,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M003,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M003.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M003,28.17,33.97,en,low,high,high,false,false,sad,,2.0000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M003
EAQ003188,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M004,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M004.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M004,34.95,38.97,en,low,high,high,false,false,sad,,2.5000,2.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M004
EAQ003189,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M005,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M005.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M005,41.66,44.62,en,low,high,high,false,false,sad,,2.0000,2.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M005
EAQ003190,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M006,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M006.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M006,52.41,54.26,en,low,high,high,false,false,xxx,,2.0000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M006
EAQ003191,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M007,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M007.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M007,60.44,67.23,en,low,high,high,false,false,xxx,,2.5000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M007
EAQ003192,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M008,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M008.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M008,68.38,73.29,en,low,high,high,false,false,xxx,,2.5000,3.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M008
EAQ003193,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M009,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M009.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M009,74.84,81.72,en,low,high,high,false,false,fru,,2.5000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M009
EAQ003194,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M010,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M010.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M010,82.89,90.24,en,low,high,high,false,false,fru,,2.0000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M010
EAQ003195,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M011,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M011.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M011,90.35,102.42,en,low,high,high,false,false,fru,,2.0000,4.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M011
EAQ003196,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M012,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M012.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M012,102.66,104.44,en,low,high,high,false,false,ang,,2.5000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M012
EAQ003197,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M013,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M013.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M013,106.00,111.17,en,low,high,high,false,false,ang,,1.5000,4.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M013
EAQ003198,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M014,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M014.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M014,117.82,120.14,en,low,high,high,false,false,xxx,,2.5000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M014
EAQ003199,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M015,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M015.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M015,126.08,128.82,en,low,high,high,false,false,fru,,2.5000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M015
EAQ003200,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M016,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M016.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M016,129.32,133.20,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M016
EAQ003201,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M017,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M017.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M017,134.91,136.32,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M017
EAQ003202,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M018,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M018.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M018,140.67,143.10,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M018
EAQ003203,IEMOCAP,train,IEMOCAP/Session2/Ses02M_script01_1_M019,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M019.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_1.txt#Ses02M_script01_1_M019,145.87,148.61,en,low,high,high,false,false,fru,,2.0000,2.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_1.txt#Ses02M_script01_1_M019
