ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4,is_sarcasm_candidate,candidate_reason
EAQ200352,MUStARD,all,2_196,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_196.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_196.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_196,0.00,,en,medium,medium,high,true,true,false,
EAQ200353,MUStARD,all,2_197,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_197.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_197.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_197,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200354,MUStARD,all,2_198,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_198.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_198.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_198,0.00,,en,medium,medium,high,true,true,false,
EAQ200355,MUStARD,all,2_2,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_2.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_2.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_2,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200356,MUStARD,all,2_20,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_20.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_20.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_20,0.00,,en,medium,medium,high,true,true,false,
EAQ200357,MUStARD,all,2_202,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_202.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_202.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_202,0.00,,en,medium,medium,high,true,true,false,
EAQ200358,MUStARD,all,2_203,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_203.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_203.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_203,0.00,,en,medium,medium,high,true,true,false,
EAQ200359,MUStARD,all,2_204,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_204.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_204.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_204,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200360,MUStARD,all,2_205,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_205.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_205.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_205,0.00,,en,medium,medium,high,true,true,false,
EAQ200361,MUStARD,all,2_206,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_206.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_206.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_206,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200362,MUStARD,all,2_208,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_208.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_208.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_208,0.00,,en,medium,medium,high,true,true,false,
EAQ200363,MUStARD,all,2_209,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_209.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_209.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_209,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200364,MUStARD,all,2_210,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_210.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_210.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_210,0.00,,en,medium,medium,high,true,true,false,
EAQ200365,MUStARD,all,2_213,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_213.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_213.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_213,0.00,,en,medium,medium,high,true,true,false,
EAQ200366,MUStARD,all,2_217,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_217.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_217.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_217,0.00,,en,medium,medium,high,true,true,false,
EAQ200367,MUStARD,all,2_218,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_218.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_218.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_218,0.00,,en,medium,medium,high,true,true,false,
EAQ200368,MUStARD,all,2_221,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_221.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_221.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_221,0.00,,en,medium,medium,high,true,true,false,
EAQ200369,MUStARD,all,2_222,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_222.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_222.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_222,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200370,MUStARD,all,2_223,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_223.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_223.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_223,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200371,MUStARD,all,2_225,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_225.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_225.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_225,0.00,,en,medium,medium,high,true,true,false,
EAQ200372,MUStARD,all,2_226,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_226.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_226.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_226,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200373,MUStARD,all,2_227,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_227.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_227.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_227,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200374,MUStARD,all,2_228,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_228.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_228.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_228,0.00,,en,medium,medium,high,true,true,false,
EAQ200375,MUStARD,all,2_230,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_230.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_230.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_230,0.00,,en,medium,medium,high,true,true,false,
EAQ200376,MUStARD,all,2_231,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_231.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_231.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_231,0.00,,en,medium,medium,high,true,true,false,
EAQ200377,MUStARD,all,2_232,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_232.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_232.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_232,0.00,,en,medium,medium,high,true,true,false,
EAQ200378,MUStARD,all,2_234,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_234.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_234.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_234,0.00,,en,medium,medium,high,true,true,false,
EAQ200379,MUStARD,all,2_235,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_235.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_235.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_235,0.00,,en,medium,medium,high,true,true,false,
EAQ200380,MUStARD,all,2_236,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_236.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_236.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_236,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200381,MUStARD,all,2_24,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_24.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_24.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_24,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200382,MUStARD,all,2_240,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_240.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_240.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_240,0.00,,en,medium,medium,high,true,true,false,
EAQ200383,MUStARD,all,2_241,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_241.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_241.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_241,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200384,MUStARD,all,2_242,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_242.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_242.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_242,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200385,MUStARD,all,2_243,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_243.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_243.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_243,0.00,,en,medium,medium,high,true,true,false,
EAQ200386,MUStARD,all,2_245,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_245.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_245.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_245,0.00,,en,medium,medium,high,true,true,false,
EAQ200387,MUStARD,all,2_246,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_246.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_246.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_246,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200388,MUStARD,all,2_247,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_247.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_247.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_247,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200389,MUStARD,all,2_248,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_248.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_248.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_248,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200390,MUStARD,all,2_250,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_250.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_250.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_250,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200391,MUStARD,all,2_251,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_251.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_251.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_251,0.00,,en,medium,medium,high,true,true,false,
EAQ200392,MUStARD,all,2_253,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_253.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_253.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_253,0.00,,en,medium,medium,high,true,true,false,
EAQ200393,MUStARD,all,2_254,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_254.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_254.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_254,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200394,MUStARD,all,2_255,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_255.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_255.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_255,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200395,MUStARD,all,2_257,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_257.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_257.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_257,0.00,,en,medium,medium,high,true,true,false,
EAQ200396,MUStARD,all,2_258,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_258.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_258.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_258,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200397,MUStARD,all,2_259,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_259.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_259.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_259,0.00,,en,medium,medium,high,true,true,false,
EAQ200398,MUStARD,all,2_260,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_260.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_260.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_260,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200399,MUStARD,all,2_261,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_261.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_261.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_261,0.00,,en,medium,medium,high,true,true,false,
EAQ200400,MUStARD,all,2_263,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_263.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_263.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_263,0.00,,en,medium,medium,high,true,true,false,
EAQ200401,MUStARD,all,2_264,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_264.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_264.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_264,0.00,,en,medium,medium,high,true,true,false,
EAQ200402,MUStARD,all,2_267,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_267.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_267.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_267,0.00,,en,medium,medium,high,true,true,false,
EAQ200403,MUStARD,all,2_268,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_268.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_268.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_268,0.00,,en,medium,medium,high,true,true,false,
EAQ200404,MUStARD,all,2_27,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_27.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_27.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_27,0.00,,en,medium,medium,high,true,true,false,
EAQ200405,MUStARD,all,2_270,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_270.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_270.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_270,0.00,,en,medium,medium,high,true,true,false,
EAQ200406,MUStARD,all,2_271,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_271.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_271.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_271,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200407,MUStARD,all,2_272,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_272.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_272.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_272,0.00,,en,medium,medium,high,true,true,false,
EAQ200408,MUStARD,all,2_278,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_278.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_278.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_278,0.00,,en,medium,medium,high,true,true,false,
EAQ200409,MUStARD,all,2_279,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_279.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_279.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_279,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200410,MUStARD,all,2_28,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_28.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_28.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_28,0.00,,en,medium,medium,high,true,true,false,
EAQ200411,MUStARD,all,2_280,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_280.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_280.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_280,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200412,MUStARD,all,2_281,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_281.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_281.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_281,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200413,MUStARD,all,2_282,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_282.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_282.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_282,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200414,MUStARD,all,2_283,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_283.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_283.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_283,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200415,MUStARD,all,2_284,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_284.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_284.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_284,0.00,,en,medium,medium,high,true,true,false,
EAQ200416,MUStARD,all,2_286,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_286.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_286.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_286,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200417,MUStARD,all,2_287,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_287.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_287.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_287,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200418,MUStARD,all,2_288,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_288.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_288.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_288,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200419,MUStARD,all,2_289,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_289.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_289.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_289,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200420,MUStARD,all,2_29,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_29.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_29.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_29,0.00,,en,medium,medium,high,true,true,false,
EAQ200421,MUStARD,all,2_291,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_291.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_291.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_291,0.00,,en,medium,medium,high,true,true,false,
EAQ200422,MUStARD,all,2_292,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_292.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_292.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_292,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200423,MUStARD,all,2_293,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_293.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_293.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_293,0.00,,en,medium,medium,high,true,true,false,
EAQ200424,MUStARD,all,2_294,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_294.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_294.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_294,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200425,MUStARD,all,2_295,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_295.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_295.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_295,0.00,,en,medium,medium,high,true,true,false,
EAQ200426,MUStARD,all,2_297,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_297.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_297.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_297,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200427,MUStARD,all,2_299,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_299.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_299.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_299,0.00,,en,medium,medium,high,true,true,false,
EAQ200428,MUStARD,all,2_3,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_3.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_3.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_3,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200429,MUStARD,all,2_30,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_30.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_30.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_30,0.00,,en,medium,medium,high,true,true,false,
EAQ200430,MUStARD,all,2_300,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_300.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_300.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_300,0.00,,en,medium,medium,high,true,true,false,
EAQ200431,MUStARD,all,2_301,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_301.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_301.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_301,0.00,,en,medium,medium,high,true,true,false,
EAQ200432,MUStARD,all,2_302,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_302.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_302.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_302,0.00,,en,medium,medium,high,true,true,false,
EAQ200433,MUStARD,all,2_303,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_303.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_303.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_303,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200434,MUStARD,all,2_305,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_305.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_305.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_305,0.00,,en,medium,medium,high,true,true,false,
EAQ200435,MUStARD,all,2_306,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_306.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_306.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_306,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200436,MUStARD,all,2_31,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_31.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_31.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_31,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200437,MUStARD,all,2_310,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_310.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_310.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_310,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200438,MUStARD,all,2_312,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_312.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_312.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_312,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200439,MUStARD,all,2_313,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_313.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_313.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_313,0.00,,en,medium,medium,high,true,true,true,mustard_label
EAQ200440,MUStARD,all,2_314,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_314.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_314.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_314,0.00,,en,medium,medium,high,true,true,false,
EAQ200441,MUStARD,all,2_315,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_315.mp4,/root/autodl-tmp/data/datasets/mustard/utterances_final/2_315.mp4,/root/autodl-tmp/data/datasets/mustard/sarcasm_data.json#utterance_id=2_315,0.00,,en,medium,medium,high,true,true,true,mustard_label
